customer_id,segment,annual_spend,last_purchase_date,marketing_opt_in
CUST0008516,Regular,28014.3,2026-04-05,Y
CUST0008517,Regular,21922.29,2026-01-18,N
CUST0008518,High Value,36156.39,2026-04-20,Y
CUST0008519,At Risk,90524.05,2026-03-26,Y
CUST0008520,At Risk,21817.24,2026-05-20,N
CUST0008521,High Value,58017.79,2026-06-28,Y
CUST0008522,At Risk,9499.89,2026-04-16,N
CUST0008523,High Value,29415.21,2026-01-06,N
CUST0008524,At Risk,269.06,2026-06-05,Y
CUST0008525,At Risk,43216.36,2026-01-23,N
CUST0008526,High Value,11022.59,2026-06-11,N
CUST0008527,At Risk,53798.06,2026-03-14,N
CUST0008528,High Value,41747.88,2026-06-03,N
CUST0008529,At Risk,62772.9,2026-03-05,N
CUST0008530,At Risk,63115.63,2026-04-18,Y
CUST0008531,High Value,20808.42,2026-02-09,Y
CUST0008532,High Value,42672.32,2026-07-17,Y
CUST0008533,Occasional,87479.18,2026-05-25,N
CUST0008534,Regular,41656.25,2026-05-18,Y
CUST0008535,Occasional,90034.17,2026-06-08,Y
CUST0008536,Regular,61940.28,2026-06-12,N
CUST0008537,Regular,18918.28,2026-01-25,N
CUST0008538,High Value,47683.02,2026-06-24,Y
CUST0008539,At Risk,83717.85,2026-03-03,N
CUST0008540,Occasional,16741.95,2026-04-09,N
CUST0008541,Occasional,85919.33,2026-05-05,Y
CUST0008542,Occasional,8598.47,2026-02-05,N
CUST0008543,Regular,48564.19,2026-06-02,N
CUST0008544,Occasional,2792.15,2026-07-28,Y
CUST0008545,Occasional,12991.16,2026-01-28,Y
CUST0008546,Occasional,87793.21,2026-02-24,N
CUST0008547,Occasional,77610.26,2026-02-22,Y
CUST0008548,Regular,19949.17,2026-06-02,Y
CUST0008549,Occasional,25599.28,2026-05-10,Y
CUST0008550,High Value,47937.53,2026-06-13,N
CUST0008551,At Risk,45847.92,2026-01-13,Y
CUST0008552,Occasional,44343.55,2026-07-14,Y
CUST0008553,Regular,83840.87,2026-07-27,Y
CUST0008554,High Value,70204.46,2026-05-13,Y
CUST0008555,Regular,65784.96,2026-05-02,Y
CUST0008556,High Value,77634.3,2026-04-29,N
CUST0008557,At Risk,70559.89,2026-04-13,N
CUST0008558,High Value,63347.8,2026-04-07,Y
CUST0008559,Occasional,10733.74,2026-02-12,N
CUST0008560,High Value,53797.93,2026-02-16,N
CUST0008561,At Risk,79891.9,2026-07-10,N
CUST0008562,High Value,5628.0,2026-07-05,Y
CUST0008563,Regular,57420.57,2026-01-30,Y
CUST0008564,Regular,1975.1,2026-05-13,N
CUST0008565,At Risk,22256.55,2026-06-19,N
CUST0008566,At Risk,17617.36,2026-07-06,N
CUST0008567,High Value,97653.59,2026-01-12,N
CUST0008568,High Value,89456.32,2026-03-16,N
CUST0008569,Regular,3826.4,2026-01-18,N
CUST0008570,At Risk,70089.37,2026-01-04,N
CUST0008571,Regular,29526.45,2026-07-12,Y
CUST0008572,Occasional,22860.83,2026-05-27,N
CUST0008573,Regular,75268.44,2026-03-08,N
CUST0008574,At Risk,77001.64,2026-04-23,Y
CUST0008575,At Risk,96297.98,2026-01-07,Y
CUST0008576,Occasional,70408.03,2026-07-17,Y
CUST0008577,Occasional,29278.54,2026-06-27,Y
CUST0008578,At Risk,46084.06,2026-03-15,N
CUST0008579,Occasional,938.09,2026-07-05,Y
CUST0008580,At Risk,43261.28,2026-07-15,Y
CUST0008581,High Value,20338.55,2026-03-29,Y
CUST0008582,At Risk,84581.47,2026-07-09,N
CUST0008583,Regular,56617.56,2026-03-23,N
CUST0008584,High Value,93636.2,2026-02-16,N
CUST0008585,High Value,52716.88,2026-07-12,Y
CUST0008586,High Value,49815.5,2026-01-09,Y
CUST0008587,Occasional,51448.84,2026-02-15,Y
CUST0008588,At Risk,91405.26,2026-06-16,N
CUST0008589,At Risk,14915.42,2026-05-26,Y
CUST0008590,At Risk,53032.66,2026-07-18,Y
CUST0008591,High Value,52113.09,2026-05-04,N
CUST0008592,At Risk,47426.49,2026-04-08,Y
CUST0008593,At Risk,84866.5,2026-06-28,Y
CUST0008594,Regular,27116.14,2026-04-21,Y
CUST0008595,High Value,55444.17,2026-01-19,N
CUST0008596,Occasional,97750.51,2026-05-16,N
CUST0008597,High Value,24507.99,2026-07-11,N
CUST0008598,High Value,52987.43,2026-06-29,N
CUST0008599,Occasional,11013.65,2026-02-01,Y
CUST0008600,Regular,24176.78,2026-07-14,Y
CUST0008601,At Risk,17303.68,2026-01-06,N
CUST0008602,Regular,51887.77,2026-01-07,Y
CUST0008603,High Value,83594.29,2026-07-26,Y
CUST0008604,At Risk,32301.17,2026-06-22,N
CUST0008605,Regular,37179.47,2026-01-16,N
CUST0008606,Occasional,75652.76,2026-03-22,N
CUST0008607,Regular,96422.47,2026-07-11,N
CUST0008608,At Risk,22417.52,2026-02-18,N
CUST0008609,Regular,30624.25,2026-05-19,N
CUST0008610,Occasional,80136.16,2026-04-09,N
CUST0008611,Regular,77819.55,2026-04-05,N
CUST0008612,At Risk,37479.94,2026-04-29,Y
CUST0008613,Regular,70127.79,2026-07-25,N
CUST0008614,Regular,66048.34,2026-02-16,Y
CUST0008615,Occasional,62305.66,2026-04-08,N
CUST0008616,Occasional,32388.31,2026-01-28,Y
CUST0008617,Occasional,11007.69,2026-06-03,Y
CUST0008618,Occasional,95675.45,2026-01-15,Y
CUST0008619,At Risk,23218.48,2026-02-26,Y
CUST0008620,Regular,5834.78,2026-05-04,N
CUST0008621,Regular,59867.32,2026-02-22,N
CUST0008622,Regular,69222.08,2026-03-30,Y
CUST0008623,At Risk,30117.58,2026-05-22,Y
CUST0008624,Regular,37933.44,2026-03-26,Y
CUST0008625,At Risk,56728.12,2026-05-12,Y
CUST0008626,At Risk,75749.85,2026-03-23,Y
CUST0008627,Occasional,75855.9,2026-01-03,N
CUST0008628,High Value,64098.07,2026-01-06,N
CUST0008629,Occasional,65198.32,2026-07-17,N
CUST0008630,High Value,88761.94,2026-07-18,N
CUST0008631,At Risk,89682.39,2026-07-26,Y
CUST0008632,Occasional,68169.17,2026-07-30,Y
CUST0008633,At Risk,62552.95,2026-05-01,N
CUST0008634,Regular,78954.36,2026-04-09,Y
CUST0008635,Regular,38352.39,2026-07-01,N
CUST0008636,Regular,3367.16,2026-04-08,N
CUST0008637,Occasional,11067.39,2026-03-13,Y
CUST0008638,Occasional,87389.32,2026-06-06,N
CUST0008639,Regular,86638.91,2026-06-25,Y
CUST0008640,Occasional,37629.21,2026-03-18,Y
CUST0008641,Regular,28932.05,2026-03-30,N
CUST0008642,Occasional,96723.05,2026-06-17,N
CUST0008643,At Risk,85772.69,2026-05-23,N
CUST0008644,At Risk,985.5,2026-01-11,N
CUST0008645,High Value,19673.03,2026-07-21,Y
CUST0008646,At Risk,87644.28,2026-06-01,N
CUST0008647,At Risk,96892.9,2026-01-19,Y
CUST0008648,Occasional,67759.03,2026-07-13,Y
CUST0008649,At Risk,39450.14,2026-03-06,Y
CUST0008650,At Risk,41976.21,2026-07-21,N
CUST0008651,Occasional,41890.42,2026-07-20,Y
CUST0008652,Regular,17503.88,2026-04-18,N
CUST0008653,Regular,23603.82,2026-04-19,N
CUST0008654,At Risk,33792.34,2026-05-27,Y
CUST0008655,Regular,27018.38,2026-02-21,N
CUST0008656,Regular,83356.72,2026-04-05,Y
CUST0008657,Occasional,41712.71,2026-01-07,Y
CUST0008658,At Risk,19724.36,2026-04-27,N
CUST0008659,Occasional,94486.03,2026-06-29,Y
CUST0008660,At Risk,32230.08,2026-05-27,N
CUST0008661,High Value,48080.37,2026-04-01,Y
CUST0008662,Regular,67488.52,2026-04-18,N
CUST0008663,At Risk,71698.65,2026-07-27,N
CUST0008664,At Risk,75034.2,2026-02-20,Y
CUST0008665,Regular,87504.14,2026-06-24,Y
CUST0008666,High Value,80050.64,2026-02-28,N
CUST0008667,Regular,72953.77,2026-07-18,Y
CUST0008668,High Value,31668.83,2026-03-23,N
CUST0008669,Regular,53780.37,2026-01-11,Y
CUST0008670,High Value,8387.2,2026-03-13,N
CUST0008671,High Value,93845.67,2026-05-23,N
CUST0008672,Occasional,79059.5,2026-01-18,Y
CUST0008673,At Risk,44115.55,2026-01-11,Y
CUST0008674,High Value,47974.37,2026-06-30,N
CUST0008675,High Value,70318.58,2026-07-07,Y
CUST0008676,High Value,28507.56,2026-06-18,N
CUST0008677,Regular,24060.1,2026-02-03,Y
CUST0008678,Regular,99311.87,2026-03-24,Y
CUST0008679,Regular,43913.95,2026-06-11,N
CUST0008680,High Value,69197.7,2026-03-16,N
CUST0008681,At Risk,80413.68,2026-03-31,Y
CUST0008682,Occasional,97269.05,2026-04-04,N
CUST0008683,Regular,1234.4,2026-02-23,Y
CUST0008684,High Value,12172.12,2026-04-03,Y
CUST0008685,Occasional,93960.82,2026-06-18,Y
CUST0008686,Occasional,54832.22,2026-04-11,Y
CUST0008687,High Value,65947.68,2026-01-29,Y
CUST0008688,Occasional,81290.87,2026-01-28,Y
CUST0008689,At Risk,80830.79,2026-07-17,N
CUST0008690,At Risk,37406.35,2026-01-14,Y
CUST0008691,Regular,35348.99,2026-05-08,Y
CUST0008692,Regular,82206.38,2026-04-01,N
CUST0008693,Occasional,30590.54,2026-05-26,Y
CUST0008694,Regular,17462.98,2026-01-19,Y
CUST0008695,Occasional,25376.45,2026-03-27,N
CUST0008696,Regular,84112.99,2026-01-12,N
CUST0008697,Regular,26134.84,2026-05-16,Y
CUST0008698,High Value,81176.17,2026-03-16,N
CUST0008699,At Risk,25195.16,2026-04-20,N
CUST0008700,Regular,29243.66,2026-07-12,Y
CUST0008701,Regular,83035.86,2026-05-19,N
CUST0008702,At Risk,47765.67,2026-05-29,Y
CUST0008703,Occasional,49154.84,2026-02-28,Y
CUST0008704,Occasional,86168.97,2026-04-05,Y
CUST0008705,Regular,36386.34,2026-03-22,Y
CUST0008706,Regular,91707.04,2026-05-18,N
CUST0008707,Regular,2594.63,2026-05-07,N
CUST0008708,At Risk,54330.9,2026-07-25,N
CUST0008709,High Value,62268.78,2026-05-04,Y
CUST0008710,High Value,11289.24,2026-01-03,N
CUST0008711,Occasional,60704.98,2026-05-12,Y
CUST0008712,At Risk,86029.88,2026-07-09,Y
CUST0008713,Occasional,19706.13,2026-07-02,Y
CUST0008714,High Value,7032.17,2026-04-02,Y
CUST0008715,Occasional,95907.07,2026-01-27,N
CUST0008716,At Risk,4118.65,2026-07-11,N
CUST0008717,Occasional,76141.24,2026-04-11,N
CUST0008718,At Risk,81463.58,2026-02-10,N
CUST0008719,Occasional,37582.12,2026-07-04,N
CUST0008720,Occasional,99094.64,2026-07-02,Y
CUST0008721,Regular,55719.88,2026-01-20,Y
CUST0008722,At Risk,99523.08,2026-05-12,N
CUST0008723,At Risk,10227.56,2026-02-12,N
CUST0008724,Regular,98844.61,2026-01-13,N
CUST0008725,Occasional,89072.83,2026-04-28,Y
CUST0008726,At Risk,8868.62,2026-01-15,N
CUST0008727,At Risk,62446.62,2026-05-13,N
CUST0008728,At Risk,78702.53,2026-04-01,N
CUST0008729,Occasional,24685.38,2026-02-26,N
CUST0008730,Occasional,84555.42,2026-07-01,N
CUST0008731,Regular,7579.23,2026-07-11,Y
CUST0008732,Regular,58788.13,2026-03-14,N
CUST0008733,At Risk,85833.62,2026-04-14,Y
CUST0008734,At Risk,50708.38,2026-03-29,Y
CUST0008735,Regular,8468.17,2026-04-03,Y
CUST0008736,Occasional,95676.84,2026-01-28,N
CUST0008737,Regular,93921.66,2026-01-02,N
CUST0008738,High Value,279.57,2026-05-26,N
CUST0008739,Regular,8715.01,2026-06-04,N
CUST0008740,Regular,69782.04,2026-06-12,N
CUST0008741,At Risk,63955.17,2026-07-02,N
CUST0008742,At Risk,2196.37,2026-06-27,N
CUST0008743,Regular,81420.0,2026-07-05,Y
CUST0008744,At Risk,17186.97,2026-03-03,Y
CUST0008745,Occasional,38298.88,2026-05-26,Y
CUST0008746,High Value,44658.89,2026-07-25,N
CUST0008747,Occasional,83240.08,2026-03-25,Y
CUST0008748,Occasional,8376.09,2026-03-09,N
CUST0008749,High Value,32108.76,2026-01-06,Y
CUST0008750,At Risk,17342.64,2026-07-13,N
CUST0008751,At Risk,62716.71,2026-03-26,N
CUST0008752,At Risk,92610.89,2026-04-27,Y
CUST0008753,Regular,59855.29,2026-02-05,N
CUST0008754,Regular,74751.79,2026-07-12,N
CUST0008755,Regular,63515.95,2026-01-27,Y
CUST0008756,High Value,26644.06,2026-02-03,Y
CUST0008757,At Risk,12452.08,2026-03-15,N
CUST0008758,Occasional,36649.55,2026-01-07,N
CUST0008759,At Risk,91486.69,2026-02-02,Y
CUST0008760,High Value,23857.9,2026-04-28,Y
CUST0008761,Occasional,1560.6,2026-05-01,N
CUST0008762,At Risk,94854.33,2026-04-14,N
CUST0008763,Occasional,3538.98,2026-05-05,Y
CUST0008764,At Risk,62230.27,2026-05-14,N
CUST0008765,High Value,84938.99,2026-01-28,N
CUST0008766,High Value,82847.05,2026-07-04,N
CUST0008767,Occasional,21479.11,2026-06-16,Y
CUST0008768,Occasional,10543.78,2026-01-29,Y
CUST0008769,At Risk,48939.28,2026-03-08,N
CUST0008770,Regular,5827.38,2026-04-04,N
CUST0008771,High Value,48751.33,2026-07-13,N
CUST0008772,Occasional,99046.08,2026-03-09,N
CUST0008773,Regular,57019.4,2026-02-13,Y
CUST0008774,Regular,44753.81,2026-01-12,Y
CUST0008775,Occasional,72517.31,2026-04-09,Y
CUST0008776,At Risk,96276.87,2026-05-13,N
CUST0008777,Regular,13345.54,2026-03-23,N
CUST0008778,Regular,21962.91,2026-06-18,Y
CUST0008779,At Risk,20358.59,2026-05-11,Y
CUST0008780,Regular,73714.73,2026-02-09,N
CUST0008781,High Value,38518.06,2026-07-22,N
CUST0008782,Occasional,64447.75,2026-04-11,N
CUST0008783,High Value,68239.73,2026-02-28,N
CUST0008784,Occasional,58583.34,2026-06-26,N
CUST0008785,At Risk,28402.88,2026-02-21,N
CUST0008786,Regular,77968.05,2026-03-24,N
CUST0008787,At Risk,51080.41,2026-06-11,N
CUST0008788,High Value,91587.19,2026-02-22,N
CUST0008789,Regular,87010.47,2026-03-10,N
CUST0008790,At Risk,96104.44,2026-05-27,N
CUST0008791,Regular,61418.57,2026-06-30,Y
CUST0008792,Occasional,27271.84,2026-01-02,Y
CUST0008793,Occasional,44737.88,2026-01-06,Y
CUST0008794,Regular,5433.9,2026-03-31,Y
CUST0008795,At Risk,86220.02,2026-01-12,N
CUST0008796,At Risk,7077.2,2026-06-22,Y
CUST0008797,Regular,80108.45,2026-01-05,Y
CUST0008798,Regular,36597.04,2026-03-28,Y
CUST0008799,High Value,44132.77,2026-07-13,N
CUST0008800,Occasional,1681.7,2026-04-15,Y
CUST0008801,Regular,85923.47,2026-07-29,N
CUST0008802,Occasional,40968.63,2026-05-12,Y
CUST0008803,At Risk,63686.11,2026-02-08,Y
CUST0008804,High Value,33818.43,2026-01-22,Y
CUST0008805,Regular,51512.82,2026-02-23,Y
CUST0008806,At Risk,23717.84,2026-03-20,Y
CUST0008807,High Value,58588.99,2026-02-24,N
CUST0008808,Regular,60050.16,2026-03-26,N
CUST0008809,Regular,36793.81,2026-01-02,N
CUST0008810,High Value,80137.99,2026-04-30,N
CUST0008811,Regular,28358.92,2026-03-17,Y
CUST0008812,Occasional,51474.96,2026-07-30,N
CUST0008813,Occasional,69194.01,2026-04-01,N
CUST0008814,Regular,54317.17,2026-03-24,N
CUST0008815,Regular,87458.13,2026-06-25,N
CUST0008816,Regular,63918.26,2026-07-24,Y
CUST0008817,Regular,94457.81,2026-03-25,Y
CUST0008818,At Risk,71891.95,2026-03-06,N
CUST0008819,At Risk,20065.79,2026-01-19,Y
CUST0008820,Regular,14338.57,2026-05-05,N
CUST0008821,High Value,27203.03,2026-06-03,N
CUST0008822,At Risk,72427.07,2026-05-08,N
CUST0008823,Regular,74642.9,2026-01-13,Y
CUST0008824,Occasional,35145.91,2026-05-24,Y
CUST0008825,Regular,85326.35,2026-03-24,Y
CUST0008826,High Value,77134.64,2026-02-04,Y
CUST0008827,Regular,95235.64,2026-07-27,Y
CUST0008828,At Risk,71401.59,2026-01-15,Y
CUST0008829,Regular,30238.69,2026-05-03,Y
CUST0008830,Occasional,72510.21,2026-05-18,N
CUST0008831,Occasional,49818.28,2026-06-01,N
CUST0008832,At Risk,52104.97,2026-06-08,Y
CUST0008833,At Risk,11731.96,2026-02-12,Y
CUST0008834,Occasional,60737.65,2026-05-03,Y
CUST0008835,High Value,67744.1,2026-07-15,Y
CUST0008836,High Value,39007.4,2026-07-03,Y
CUST0008837,High Value,42421.28,2026-05-09,Y
CUST0008838,At Risk,30372.1,2026-05-17,Y
CUST0008839,Regular,66571.41,2026-01-01,N
CUST0008840,At Risk,83894.78,2026-04-25,Y
CUST0008841,High Value,85532.17,2026-05-14,Y
CUST0008842,Regular,26749.12,2026-05-21,Y
CUST0008843,High Value,85354.83,2026-02-12,N
CUST0008844,At Risk,6698.53,2026-01-17,Y
CUST0008845,High Value,36278.59,2026-04-21,N
CUST0008846,Occasional,22687.33,2026-07-04,Y
CUST0008847,Regular,31223.0,2026-03-16,Y
CUST0008848,Occasional,24484.44,2026-05-03,N
CUST0008849,Occasional,78620.46,2026-02-25,Y
CUST0008850,High Value,92108.6,2026-03-23,Y
CUST0008851,High Value,96625.14,2026-05-03,Y
CUST0008852,Regular,98729.41,2026-04-22,Y
CUST0008853,Occasional,2175.1,2026-04-15,Y
CUST0008854,Regular,21985.47,2026-01-14,Y
CUST0008855,High Value,27958.85,2026-01-02,N
CUST0008856,Occasional,55212.81,2026-01-05,Y
CUST0008857,Occasional,65367.95,2026-06-12,N
CUST0008858,Regular,24785.25,2026-07-30,Y
CUST0008859,Occasional,35616.28,2026-06-30,Y
CUST0008860,Occasional,54212.79,2026-02-07,N
CUST0008861,Regular,53809.28,2026-05-16,Y
CUST0008862,Occasional,40837.78,2026-06-13,Y
CUST0008863,At Risk,68546.92,2026-06-03,N
CUST0008864,Regular,15623.11,2026-02-15,N
CUST0008865,Regular,47370.43,2026-04-11,Y
CUST0008866,Regular,33362.3,2026-01-22,Y
CUST0008867,High Value,6475.65,2026-05-22,N
CUST0008868,At Risk,18776.57,2026-06-16,N
CUST0008869,High Value,19833.71,2026-04-17,N
CUST0008870,Occasional,8248.1,2026-03-22,Y
CUST0008871,High Value,18161.13,2026-01-31,Y
CUST0008872,Occasional,88194.19,2026-02-04,Y
CUST0008873,At Risk,10529.48,2026-05-17,N
CUST0008874,High Value,77061.51,2026-04-06,Y
CUST0008875,Occasional,26336.57,2026-02-17,Y
CUST0008876,At Risk,77809.01,2026-01-25,Y
CUST0008877,High Value,56868.76,2026-07-06,Y
CUST0008878,Regular,18088.47,2026-06-18,Y
CUST0008879,Regular,95283.42,2026-05-09,Y
CUST0008880,Occasional,54926.25,2026-05-21,Y
CUST0008881,Occasional,15062.7,2026-05-13,Y
CUST0008882,Regular,39141.77,2026-06-14,Y
CUST0008883,At Risk,7054.08,2026-02-14,N
CUST0008884,Occasional,82702.8,2026-03-31,N
CUST0008885,At Risk,14948.0,2026-01-19,Y
CUST0008886,High Value,26814.91,2026-07-15,Y
CUST0008887,High Value,23482.9,2026-01-16,N
CUST0008888,High Value,15903.87,2026-06-02,Y
CUST0008889,High Value,49315.83,2026-07-01,N
CUST0008890,Regular,52060.49,2026-06-23,N
CUST0008891,High Value,79982.98,2026-06-10,N
CUST0008892,Occasional,37500.25,2026-05-16,Y
CUST0008893,At Risk,48596.31,2026-06-24,Y
CUST0008894,Occasional,72443.14,2026-02-27,Y
CUST0008895,Regular,71365.66,2026-04-12,N
CUST0008896,Occasional,86933.2,2026-05-18,N
CUST0008897,At Risk,38661.01,2026-06-07,Y
CUST0008898,Occasional,44365.39,2026-03-10,Y
CUST0008899,High Value,92295.52,2026-03-31,Y
CUST0008900,Occasional,47100.32,2026-07-03,Y
CUST0008901,Regular,75144.9,2026-04-20,N
CUST0008902,Occasional,43216.62,2026-02-06,Y
CUST0008903,Regular,54895.75,2026-06-23,N
CUST0008904,Regular,59737.24,2026-02-03,Y
CUST0008905,Occasional,20382.95,2026-07-19,Y
CUST0008906,Occasional,10764.58,2026-06-03,N
CUST0008907,At Risk,33425.39,2026-05-24,Y
CUST0008908,Regular,90224.17,2026-02-15,N
CUST0008909,Regular,83360.97,2026-02-07,Y
CUST0008910,Occasional,64584.8,2026-05-15,Y
CUST0008911,At Risk,48202.79,2026-07-26,N
CUST0008912,High Value,77757.63,2026-02-18,Y
CUST0008913,Regular,69915.15,2026-05-15,N
CUST0008914,Regular,45412.91,2026-02-01,N
CUST0008915,Regular,70033.08,2026-02-11,N
CUST0008916,Occasional,37629.36,2026-06-02,N
CUST0008917,Regular,261.87,2026-04-16,Y
CUST0008918,At Risk,61748.61,2026-01-13,Y
CUST0008919,Regular,84783.55,2026-05-03,Y
CUST0008920,Regular,88105.13,2026-01-08,N
CUST0008921,High Value,42379.51,2026-04-22,Y
CUST0008922,Regular,54208.67,2026-04-27,Y
CUST0008923,At Risk,77040.91,2026-01-29,Y
CUST0008924,Regular,53266.05,2026-05-09,N
CUST0008925,High Value,91781.02,2026-03-22,Y
CUST0008926,High Value,6830.76,2026-04-07,Y
CUST0008927,High Value,60322.51,2026-03-22,N
CUST0008928,Occasional,99587.24,2026-04-07,N
CUST0008929,Occasional,82507.59,2026-02-05,Y
CUST0008930,High Value,90419.35,2026-01-07,N
CUST0008931,High Value,81449.82,2026-01-22,Y
CUST0008932,High Value,15207.81,2026-03-16,Y
CUST0008933,Occasional,9610.58,2026-07-28,N
CUST0008934,At Risk,36585.11,2026-04-23,Y
CUST0008935,Regular,84264.86,2026-05-14,Y
CUST0008936,At Risk,82717.43,2026-03-26,N
CUST0008937,High Value,69991.48,2026-07-28,N
CUST0008938,At Risk,32964.77,2026-07-01,N
CUST0008939,Regular,48923.11,2026-07-13,Y
CUST0008940,Regular,66256.27,2026-03-07,Y
CUST0008941,High Value,58520.54,2026-06-10,Y
CUST0008942,Occasional,79331.41,2026-03-03,Y
CUST0008943,Regular,25218.8,2026-02-01,Y
CUST0008944,Occasional,15838.22,2026-01-12,Y
CUST0008945,High Value,59433.34,2026-01-28,N
CUST0008946,At Risk,7756.59,2026-07-21,Y
CUST0008947,Regular,26044.55,2026-05-09,Y
CUST0008948,Regular,48274.05,2026-07-28,Y
CUST0008949,At Risk,75817.44,2026-01-28,N
CUST0008950,At Risk,43941.76,2026-01-14,Y
CUST0008951,Occasional,24700.03,2026-07-20,N
CUST0008952,High Value,89526.48,2026-03-14,N
CUST0008953,Regular,64438.34,2026-01-12,Y
CUST0008954,High Value,62869.65,2026-04-05,Y
CUST0008955,At Risk,49823.29,2026-05-25,Y
CUST0008956,Regular,7062.65,2026-04-01,N
CUST0008957,At Risk,82603.95,2026-07-24,N
CUST0008958,High Value,472.06,2026-02-22,N
CUST0008959,Occasional,53878.33,2026-01-25,Y
CUST0008960,At Risk,51320.81,2026-02-26,N
CUST0008961,High Value,24649.45,2026-05-25,N
CUST0008962,High Value,50616.25,2026-02-24,N
CUST0008963,At Risk,63927.97,2026-03-30,Y
CUST0008964,Occasional,1893.62,2026-02-25,Y
CUST0008965,Occasional,16720.5,2026-05-11,N
CUST0008966,Regular,60844.46,2026-03-31,Y
CUST0008967,Regular,99050.38,2026-01-11,N
CUST0008968,Regular,1403.72,2026-04-29,N
CUST0008969,High Value,38610.33,2026-05-26,Y
CUST0008970,At Risk,46971.97,2026-03-03,Y
CUST0008971,High Value,48802.57,2026-07-16,Y
CUST0008972,Regular,70549.62,2026-05-02,N
CUST0008973,High Value,13216.68,2026-01-26,N
CUST0008974,At Risk,1551.88,2026-03-23,Y
CUST0008975,High Value,80130.66,2026-03-28,N
CUST0008976,Regular,88729.35,2026-06-23,N
CUST0008977,At Risk,82690.73,2026-02-14,N
CUST0008978,Regular,72093.35,2026-07-11,Y
CUST0008979,At Risk,67134.67,2026-07-03,N
CUST0008980,At Risk,12864.27,2026-02-01,Y
CUST0008981,At Risk,25933.34,2026-02-28,Y
CUST0008982,Occasional,82859.71,2026-07-06,N
CUST0008983,Regular,89451.52,2026-04-18,N
CUST0008984,High Value,94327.7,2026-02-11,N
CUST0008985,At Risk,44703.13,2026-06-07,N
CUST0008986,At Risk,97328.48,2026-07-10,Y
CUST0008987,High Value,71221.99,2026-02-18,N
CUST0008988,Occasional,85112.08,2026-04-25,Y
CUST0008989,At Risk,39382.5,2026-03-01,N
CUST0008990,At Risk,5636.18,2026-05-20,Y
CUST0008991,Occasional,45557.48,2026-04-10,N
CUST0008992,Occasional,68535.72,2026-04-25,Y
CUST0008993,Regular,90713.88,2026-06-08,N
CUST0008994,Regular,60135.22,2026-02-15,N
CUST0008995,Regular,77633.87,2026-05-28,Y
